,x1,x2,f1,f2,11.1111*x1^2 - 11.1111*x1 + 1,-4.16667*x1^2 + 4.16667*x1 - 1,Score,Efficiency
959,0.39618006564095876,-0.00014603813476712912,15.69586657384112,0.36459853445649365,-1.658013133425146,-0.0032432808049112083,0.04578376252396808,True
919,0.39618006564095876,-0.00014603813476712912,15.69586657384112,0.36459853445649365,-1.658013133425146,-0.0032432808049112083,0.04578376252396808,True
871,0.39618006564095876,-0.00014603813476712912,15.69586657384112,0.36459853445649365,-1.658013133425146,-0.0032432808049112083,0.04578376252396808,True
832,0.39618006564095876,-0.00014603813476712912,15.69586657384112,0.36459853445649365,-1.658013133425146,-0.0032432808049112083,0.04578376252396808,True
579,0.38906169235164584,-0.024141646722325244,15.195181956199228,0.37382843485870054,-1.6410272689269698,-0.009612991457197406,0.04614457577662704,True
1175,0.3861577990688344,0.005009328557426088,14.914293915428253,0.37682734101661375,-1.6337746249688312,-0.012332737837038588,0.04615264880177965,True
1027,0.3896178371841734,-0.030104001460311895,15.270830995599551,0.37347263558764865,-1.6423948924035807,-0.009100131730321315,0.046182701350842764,True
1561,0.6002493632240945,0.0003610639808330023,36.02994284181292,0.1598007019699402,-1.666109169145538,-0.0002072619449342561,0.046296248213688884,True
1573,0.6011186976093086,9.125214120546541e-05,36.134369694246466,0.15910630172384746,-1.6641641024309806,-0.0009366632758147642,0.04633075037240984,True
1521,0.6011186976093086,9.125214120546541e-05,36.134369694246466,0.15910630172384746,-1.6641641024309806,-0.0009366632758147642,0.04633075037240984,True
802,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
1482,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
840,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
880,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
1441,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
962,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
1361,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
1161,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
1281,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
1081,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
1400,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
1320,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
720,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
711,0.6011186976093086,9.135661264203856e-05,36.13436969615421,0.15910630174292487,-1.6641641024309806,-0.0009366632758147642,0.04633075037587295,True
